,x0,xup,y0,yup,z0,zup
branch_Bucerotiformes,0.2565054082572679,0.30271323997740707,-0.04574369524203046,-0.054549380894621954,0.38831227404331387,0.2966184321567859
branch_63,0.3750603282795718,0.30271323997740707,-0.06804905414165777,-0.054549380894621954,0.23521200983016863,0.2966184321567859
branch_64,-0.015015507603467761,0.1066067469076265,-0.5964033027870892,-0.48337620610362625,0.08451525760880468,0.0705860425670883
branch_65,0.24062663092558942,0.1066067469076265,-0.48317562831279337,-0.48337620610362625,0.07291310610285918,0.0705860425670883
branch_Psittacidae,0.5110463672370135,0.5842638954609398,0.2800528821620921,0.2029986453673048,-0.47560819547555794,-0.4128724925532838
branch_Psittaculidae,0.6627032255426106,0.5842638954609398,0.1265331584899218,0.2029986453673048,-0.35245799576832054,-0.4128724925532838
branch_66,0.3938687853582365,0.34669042061982397,0.20355861340094483,0.2613004259675951,0.09600455346377766,0.06854018490766187
branch_Threskiornithidae,0.43472318917093256,0.34669042061982397,0.45765540135396476,0.2613004259675951,0.06067159202759483,0.06854018490766187
branch_67,0.4182508654648691,0.36962181470021055,0.31888613306644126,0.24874882124248543,0.050764941615427335,0.01422589784829694
branch_Fregatidae,0.8604755518314628,0.36962181470021055,0.5084638012139889,0.24874882124248543,-0.03232424076690086,0.01422589784829694
branch_Hydrobatidae,0.486852669949048,0.3439541573549329,0.5378855045205263,0.3260962371767748,-0.24913578530043348,-0.13348014462459734
branch_Procellariidae,0.5118564262193739,0.3439541573549329,0.4179660932220209,0.3260962371767748,-0.14553467858089195,-0.13348014462459734
branch_68,0.36499815763466376,0.2565054082572679,-0.1332165149667423,-0.04574369524203046,0.5702038159925541,0.38831227404331387
branch_69,0.31580488896379055,0.2565054082572679,-0.0008124842764084204,-0.04574369524203046,0.4637031038663816,0.38831227404331387
branch_Coraciiformes,0.3752546696656539,0.3750603282795718,-0.1379155189393555,-0.06804905414165777,0.23615031676266315,0.23521200983016863
branch_Piciformes,0.39700544947954525,0.3750603282795718,-0.0015345271808283902,-0.06804905414165777,0.2481502751624774,0.23521200983016863
branch_70,0.007046427604533805,-0.015015507603467761,-0.6296153902011896,-0.5964033027870892,-0.09553980376263022,0.08451525760880468
branch_Menuridae,-0.056117436529812395,-0.015015507603467761,-0.9163148492736843,-0.5964033027870892,0.39650553043666625,0.08451525760880468
branch_71,0.3551555919216458,0.24062663092558942,-0.4713068036912832,-0.48317562831279337,-0.08743096689024639,0.07291310610285918
branch_72,0.16170261312794829,0.24062663092558942,-0.562738046818964,-0.48317562831279337,0.24098061871275228,0.07291310610285918
branch_Ardeidae,0.5465045281498689,0.3938687853582365,0.26236677444053985,0.20355861340094483,0.09097821904834408,0.09600455346377766
branch_73,0.42816497821604066,0.3938687853582365,0.23798865787002757,0.20355861340094483,0.13950293052720883,0.09600455346377766
branch_74,0.40396569351478195,0.4182508654648691,0.3376501498081495,0.31888613306644126,0.05142909380509171,0.050764941615427335
branch_Sulidae,0.5002869237518127,0.4182508654648691,0.34724571808562377,0.31888613306644126,0.05795757886177579,0.050764941615427335
branch_Bucerotidae,0.33204261935789126,0.36499815763466376,-0.12681568174999605,-0.1332165149667423,0.6084180592044584,0.5702038159925541
branch_Bucorvidae,0.5673914529445419,0.36499815763466376,-0.19932882613384245,-0.1332165149667423,0.7627400470859684,0.5702038159925541
branch_Phoeniculidae,0.4512906914978664,0.31580488896379055,0.0011482091710805391,-0.0008124842764084204,0.5436306827180583,0.4637031038663816
branch_Upupidae,0.4819941655032912,0.31580488896379055,-0.00450845339931493,-0.0008124842764084204,0.876161516856215,0.4637031038663816
branch_75,0.377994926200627,0.3752546696656539,-0.16290349065006363,-0.1379155189393555,0.28387017890884736,0.23615031676266315
branch_76,0.42568280056719177,0.3752546696656539,-0.1325682342262669,-0.1379155189393555,0.22208142324565178,0.23615031676266315
branch_77,0.5035362226825424,0.39700544947954525,-0.001184122524462952,-0.0015345271808283902,0.2663446912627062,0.2481502751624774
branch_78,0.4642183066222065,0.39700544947954525,-0.0025645461083013683,-0.0015345271808283902,0.3390663792309685,0.2481502751624774
branch_79,0.007844115670764042,0.007046427604533805,-0.5799031184735259,-0.6296153902011896,-0.2883781345779494,-0.09553980376263022
branch_80,0.006263849907768612,0.007046427604533805,-0.6791432913566837,-0.6296153902011896,0.09478500740686945,-0.09553980376263022
branch_81,0.4764311773217515,0.3551555919216458,-0.4000800005125471,-0.4713068036912832,-0.2429619971897681,-0.08743096689024639
branch_82,0.2744289044982263,0.3551555919216458,-0.5864564687853064,-0.4713068036912832,0.05276567896107257,-0.08743096689024639
branch_Eurylaimidae,0.3247497419802087,0.16170261312794829,-0.8554663288889992,-0.562738046818964,0.4033776007069725,0.24098061871275228
branch_Pittidae,0.15377548939531244,0.16170261312794829,-0.7642406035475758,-0.562738046818964,0.29637663884635873,0.24098061871275228
branch_Balaenicipitidae,0.8634676491044394,0.42816497821604066,0.41949633264350045,0.23798865787002757,0.2800792198309162,0.13950293052720883
branch_Pelecanidae,0.6967579927777129,0.42816497821604066,0.43893452723772,0.23798865787002757,0.22808479761377198,0.13950293052720883
branch_Anhingidae,0.7493285167021363,0.40396569351478195,0.6617889060877853,0.3376501498081495,0.02325580091442437,0.05142909380509171
branch_Phalacrocoracidae,0.6716677597987648,0.40396569351478195,0.5305924205492191,0.3376501498081495,0.14817916741579623,0.05142909380509171
branch_83,0.38330686750780235,0.377994926200627,-0.15665213582145546,-0.16290349065006363,0.31295811626074926,0.28387017890884736
branch_Todidae,0.5327060171986521,0.377994926200627,-0.2409257934930685,-0.16290349065006363,0.3667110246242015,0.28387017890884736
branch_84,0.5129952908645364,0.42568280056719177,-0.18076493881882952,-0.1325682342262669,0.2828317244347211,0.22208142324565178
branch_Meropidae,0.5618679404318094,0.42568280056719177,-0.15290127562329153,-0.1325682342262669,0.2771548791814534,0.22208142324565178
branch_Bucconidae,0.623346763814118,0.5035362226825424,-0.0537034017384156,-0.001184122524462952,0.3293950443025151,0.2663446912627062
branch_Galbulidae,0.6562495063546779,0.5035362226825424,0.05345823006699186,-0.001184122524462952,0.3474624889524555,0.2663446912627062
branch_85,0.4969514155895291,0.4642183066222065,0.04321920735216223,-0.0025645461083013683,0.3608093286437768,0.3390663792309685
branch_86,0.498738187979016,0.4642183066222065,-0.04916996498268438,-0.0025645461083013683,0.3664664121437381,0.3390663792309685
branch_87,-0.26256086932025663,0.007844115670764042,-0.40373610293882,-0.5799031184735259,-0.4460202439133421,-0.2883781345779494
branch_Maluridae,0.07474253932153106,0.007844115670764042,-0.8999111671119242,-0.5799031184735259,-0.1448400400907561,-0.2883781345779494
branch_Pardalotidae,0.1467185214294696,0.007844115670764042,-0.822106148238937,-0.5799031184735259,-0.550104657834861,-0.2883781345779494
branch_Meliphagidae,-0.05696628219149138,0.007844115670764042,-0.967455944356212,-0.5799031184735259,-0.24654374154990205,-0.2883781345779494
branch_Dasyornithidae,0.1279491901021337,0.007844115670764042,-0.8362139212138348,-0.5799031184735259,-0.5332684697173956,-0.2883781345779494
branch_Acanthizidae,0.08654818031977905,0.007844115670764042,-0.8882999824266999,-0.5799031184735259,-0.45103495627099766,-0.2883781345779494
branch_Ptilonorhynchidae,0.03707558886414492,0.006263849907768612,-0.8882007783513415,-0.6791432913566837,0.04574559978635729,0.09478500740686945
branch_Climacteridae,-0.020013234018334797,0.006263849907768612,-0.8311376848537579,-0.6791432913566837,0.19095272678431782,0.09478500740686945
branch_88,0.40051342263309037,0.4764311773217515,-0.3800707239301252,-0.4000800005125471,-0.3983794748391067,-0.2429619971897681
branch_Pipridae,0.6398997935725969,0.4764311773217515,-0.4857607345453524,-0.4000800005125471,-0.09735825253709285,-0.2429619971897681
branch_89,0.35211806556390707,0.2744289044982263,-0.5699907190685022,-0.5864564687853064,-0.0010153528698631088,0.05276567896107257
branch_Thamnophilidae,0.2533576355422753,0.2744289044982263,-0.7565088914518745,-0.5864564687853064,0.1297066018748521,0.05276567896107257
branch_Alcedinidae,0.45873600713734786,0.38330686750780235,-0.16111255270815583,-0.15665213582145546,0.3669025956579712,0.31295811626074926
branch_Momotidae,0.4871205925905832,0.38330686750780235,-0.22825758682805825,-0.15665213582145546,0.40617472714659136,0.31295811626074926
branch_Brachypteraciidae,0.6826349643138789,0.5129952908645364,-0.26459439677435126,-0.18076493881882952,0.3537551695563669,0.2828317244347211
branch_Coraciidae,0.8323286030200732,0.5129952908645364,-0.26371918814686923,-0.18076493881882952,0.48667991979184294,0.2828317244347211
branch_90,0.5330408326105074,0.4969514155895291,0.04551571909040218,0.04321920735216223,0.3620782107005371,0.3608093286437768
branch_Megalaimidae,0.6477313137857488,0.4969514155895291,0.05740290023020881,0.04321920735216223,0.5019792604037465,0.3608093286437768
branch_Indicatoridae,0.5425767263206477,0.498738187979016,-0.06472990285227426,-0.04916996498268438,0.3509993132959663,0.3664664121437381
branch_Picidae,0.522161617129013,0.498738187979016,-0.039714744979618105,-0.04916996498268438,0.43359074395357555,0.3664664121437381
branch_91,-0.3401003799175377,-0.26256086932025663,-0.5585314788603998,-0.40373610293882,-0.17509196416262918,-0.4460202439133421
branch_92,-0.15623432769593748,-0.26256086932025663,-0.20386551289285662,-0.40373610293882,-0.6772155545054576,-0.4460202439133421
branch_Cotingidae,0.4702377111452127,0.40051342263309037,-0.35251991120011544,-0.3800707239301252,-0.5047833933347347,-0.3983794748391067
branch_Tyrannidae,0.3871232321912938,0.40051342263309037,-0.4509202555046462,-0.3800707239301252,-0.35202630965652837,-0.3983794748391067
branch_Furnariidae,0.4928890978991015,0.35211806556390707,-0.5641711725989746,-0.5699907190685022,0.10368501231469138,-0.0010153528698631088
branch_Rhinocryptidae,0.3751750310365212,0.35211806556390707,-0.916311153637942,-0.5699907190685022,-0.14005732031219342,-0.0010153528698631088
branch_Lybiidae,0.6071862635808082,0.5330408326105074,0.06989488245680624,0.04551571909040218,0.4207217005281575,0.3620782107005371
branch_Ramphastidae,0.8314559982766062,0.5330408326105074,0.046673710449794154,0.04551571909040218,0.5536250883830359,0.3620782107005371
branch_93,-0.5356391533544093,-0.3401003799175377,-0.4147024232537052,-0.5585314788603998,-0.1357679463324612,-0.17509196416262918
branch_Picathartidae,-0.21936419289451567,-0.3401003799175377,-0.9329734594219492,-0.5585314788603998,-0.2853738827693262,-0.17509196416262918
branch_94,0.06249015612378621,-0.15623432769593748,-0.3505390210869095,-0.20386551289285662,-0.6495268823756783,-0.6772155545054576
branch_Vangidae,-0.26272771268487327,-0.15623432769593748,0.20012540109088423,-0.20386551289285662,-0.7434258813660531,-0.6772155545054576
branch_Platysteiridae,-0.09449743000650902,-0.15623432769593748,-0.5979878270771979,-0.20386551289285662,-0.7959139341968584,-0.6772155545054576
branch_Malaconotidae,-0.35908227993431663,-0.15623432769593748,-0.6092429988329991,-0.20386551289285662,-0.7070226876622818,-0.6772155545054576
branch_Artamidae,-0.49956911246605434,-0.15623432769593748,-0.22865930512521138,-0.20386551289285662,-0.8355500106568091,-0.6772155545054576
branch_Laniidae,-0.18390606618079633,-0.15623432769593748,0.20315258531949065,-0.20386551289285662,-0.9617202203130528,-0.6772155545054576
branch_Corcoracidae,-0.4594389457286797,-0.15623432769593748,0.08116466514834358,-0.20386551289285662,-0.8844921415920806,-0.6772155545054576
branch_Monarchidae,-0.15551419140203487,-0.15623432769593748,-0.7143902799295566,-0.20386551289285662,-0.6822463341592973,-0.6772155545054576
branch_Dicruridae,-0.32283029556030446,-0.15623432769593748,-0.07140500742443523,-0.20386551289285662,-0.9437585080105098,-0.6772155545054576
branch_Rhipiduridae,-0.40854486137842133,-0.15623432769593748,-0.4218952160996702,-0.20386551289285662,-0.8093786006144262,-0.6772155545054576
branch_Vireonidae,0.003921882731127205,-0.15623432769593748,0.030960895211361927,-0.20386551289285662,-0.9995119999592859,-0.6772155545054576
branch_Callaeidae,0.038786787902656224,-0.15623432769593748,-0.13334945568162765,-0.20386551289285662,-0.9903088932311341,-0.6772155545054576
branch_Campephagidae,0.11374000731029521,-0.15623432769593748,-0.66664787006124,-0.20386551289285662,-0.7366423992270273,-0.6772155545054576
branch_95,-0.5506854474715066,-0.5356391533544093,-0.34084080940844835,-0.4147024232537052,-0.24141974874535446,-0.1357679463324612
branch_96,-0.5131892398591642,-0.5356391533544093,-0.4771009551752344,-0.4147024232537052,-0.03506488675313427,-0.1357679463324612
branch_Corvidae,-0.058253652734922404,0.06249015612378621,-0.2763292099252052,-0.3505390210869095,-0.7847526437080983,-0.6495268823756783
branch_Paradisaeidae,0.14217359049796763,0.06249015612378621,-0.5896956987116764,-0.3505390210869095,-0.7950128839873235,-0.6495268823756783
branch_Melanocharitidae,0.17736410627882807,0.06249015612378621,-0.47962450797182,-0.3505390210869095,-0.8593614709635625,-0.6495268823756783
branch_97,-0.7073750720607083,-0.5506854474715066,0.009211487540736049,-0.34084080940844835,-0.008411706260333598,-0.24141974874535446
branch_98,-0.6409883814937728,-0.5506854474715066,-0.27012556854456227,-0.34084080940844835,-0.037991406565646535,-0.24141974874535446
branch_Certhiidae,-0.48650849848656325,-0.5506854474715066,-0.6940736508006919,-0.34084080940844835,-0.5306314667581601,-0.24141974874535446
branch_Sittidae,-0.5235640237401517,-0.5506854474715066,-0.6317184971568156,-0.34084080940844835,-0.571673821986189,-0.24141974874535446
branch_Paridae,-0.5910335002321649,-0.5131892398591642,-0.3355495382858272,-0.4771009551752344,-0.17575963187067387,-0.03506488675313427
branch_99,-0.49170518106036587,-0.5131892398591642,-0.44299292015321606,-0.4771009551752344,0.32374068341333917,-0.03506488675313427
branch_Stenostiridae,-0.5179657358860847,-0.5131892398591642,-0.8040477306696772,-0.4771009551752344,-0.29192065151910296,-0.03506488675313427
branch_100,-0.6499599547016711,-0.7073750720607083,-0.1144397123582809,0.009211487540736049,-0.30236589892687926,-0.008411706260333598
branch_101,-0.678441441334354,-0.7073750720607083,0.12664082127945717,0.009211487540736049,0.2743492238298282,-0.008411706260333598
branch_102,-0.45160440308956556,-0.6409883814937728,-0.598217075684069,-0.27012556854456227,-0.1739110863175034,-0.037991406565646535
branch_Sturnidae,-0.654889901810556,-0.6409883814937728,-0.47198261172589684,-0.27012556854456227,-0.5902130660659054,-0.037991406565646535
branch_Mimidae,-0.8780511654796425,-0.6409883814937728,-0.15757005226600995,-0.27012556854456227,-0.4518823542125481,-0.037991406565646535
branch_Cinclidae,-0.8063085188126241,-0.6409883814937728,-0.09996788803184918,-0.27012556854456227,0.5829861288852205,-0.037991406565646535
branch_Bombycillidae,-0.8836139138602507,-0.6409883814937728,-0.11066528884209498,-0.27012556854456227,0.4549485739869532,-0.037991406565646535
branch_Alaudidae,-0.7967159926830373,-0.49170518106036587,-0.4388273018773562,-0.44299292015321606,0.4155402448791335,0.32374068341333917
branch_103,-0.4734915504655607,-0.49170518106036587,-0.578877451325792,-0.44299292015321606,0.12122358701555984,0.32374068341333917
branch_Zosteropidae,-0.34264056430258133,-0.49170518106036587,-0.8165925211268601,-0.44299292015321606,0.46451433467459347,0.32374068341333917
branch_Timaliidae,-0.6059247002698471,-0.49170518106036587,-0.601553793659888,-0.44299292015321606,0.520564846988721,0.32374068341333917
branch_Phylloscopidae,-0.21881142411784316,-0.49170518106036587,-0.9185306764086094,-0.44299292015321606,0.32927560820072654,0.32374068341333917
branch_Pellorneidae,-0.8553632241120519,-0.49170518106036587,-0.31146324529701414,-0.44299292015321606,0.41393703705971685,0.32374068341333917
branch_Leiothrichidae,-0.6928188064303374,-0.49170518106036587,-0.38021595563708965,-0.44299292015321606,0.6127294651960972,0.32374068341333917
branch_Locustellidae,-0.8641974835950075,-0.49170518106036587,-0.4443461620701097,-0.44299292015321606,0.23604801754240307,0.32374068341333917
branch_Hirundinidae,-0.29694812242057567,-0.49170518106036587,-0.9475926500864743,-0.44299292015321606,0.11785351533608532,0.32374068341333917
branch_Cettiidae,-0.7302823709354543,-0.49170518106036587,-0.2597025314298096,-0.44299292015321606,0.6318557769411725,0.32374068341333917
branch_Aegithalidae,-0.777380732118086,-0.49170518106036587,-0.25025820717940206,-0.44299292015321606,0.5771044065461465,0.32374068341333917
branch_104,-0.7418598533248605,-0.6499599547016711,-0.024552269636541873,-0.1144397123582809,-0.10565933149008663,-0.30236589892687926
branch_Irenidae,-0.7210772634509298,-0.6499599547016711,-0.26241091465060074,-0.1144397123582809,-0.6412394653317091,-0.30236589892687926
branch_Nectariniidae,-0.7217536123971147,-0.678441441334354,0.2005613132332071,0.12664082127945717,0.24146510446025457,0.2743492238298282
branch_Dicaeidae,-0.8998709856566479,-0.678441441334354,0.0843259597842076,0.12664082127945717,0.4279256857010498,0.2743492238298282
branch_Muscicapidae,-0.6397675660072017,-0.45160440308956556,-0.548155130788573,-0.598217075684069,-0.16245496267053744,-0.1739110863175034
branch_Turdidae,-0.3850953022529724,-0.45160440308956556,-0.8448452502393962,-0.598217075684069,-0.24214555101655988,-0.1739110863175034
branch_Pycnonotidae,-0.6822093265282086,-0.4734915504655607,-0.728251730560509,-0.578877451325792,0.06511425474854735,0.12122358701555984
branch_Sylviidae,-0.4978601644201243,-0.4734915504655607,-0.702853042525026,-0.578877451325792,0.2249814593018914,0.12122358701555984
branch_105,-0.7530520587368355,-0.7418598533248605,0.07723572696080895,-0.024552269636541873,-0.16709240233025405,-0.10565933149008663
branch_106,-0.7742546825703289,-0.7418598533248605,-0.12338758280596338,-0.024552269636541873,-0.05300862982884496,-0.10565933149008663
branch_107,-0.6948589319573544,-0.7530520587368355,0.10561027691546312,0.07723572696080895,-0.3931515382889837,-0.16709240233025405
branch_Passeridae,-0.9960322856716637,-0.7530520587368355,0.06109773384551241,0.07723572696080895,0.06469638168919284,-0.16709240233025405
branch_Ploceidae,-0.9689721215288062,-0.7742546825703289,-0.20089681565291675,-0.12338758280596338,-0.1439905386997928,-0.05300862982884496
branch_Estrildidae,-0.9936750635777792,-0.7742546825703289,-0.11187663035732684,-0.12338758280596338,0.009619688481771811,-0.05300862982884496
branch_108,-0.7410447259238601,-0.6948589319573544,0.24034068772651232,0.10561027691546312,-0.3186096727834527,-0.3931515382889837
branch_Fringillidae,-0.7674921400587501,-0.6948589319573544,-0.020201611929508624,0.10561027691546312,-0.542126712306831,-0.3931515382889837
branch_109,-0.811456863156722,-0.7410447259238601,0.22345458599179083,0.24034068772651232,-0.13664738748448743,-0.3186096727834527
branch_Thraupidae,-0.7260515865769281,-0.7410447259238601,0.2782848868730121,0.24034068772651232,-0.5408780235506916,-0.3186096727834527
branch_Emberizidae,-0.8736985957728179,-0.811456863156722,0.0359703018032056,0.22345458599179083,-0.15454915066299407,-0.13664738748448743
branch_110,-0.7581125107291523,-0.811456863156722,0.4112971663885576,0.22345458599179083,-0.12031977854037974,-0.13664738748448743
branch_Parulidae,-0.9020569452725116,-0.7581125107291523,0.4314239795777974,0.4112971663885576,-0.012906479900123533,-0.12031977854037974
branch_Icteridae,-0.8230557256140967,-0.7581125107291523,0.5044977249119647,0.4112971663885576,-0.2608855649226824,-0.12031977854037974
